Room,Area,Floor,Prices,Address,Longitude,Latitude
3 otaqlı,120 m²,14,235 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,86 m²,8,169 500,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,44.6 m²,19,160 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
5 otaqlı,160 m²,1,340 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,124 m²,7,180 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,84 m²,2,144 999,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,76.1 m²,18,117 240,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,126.2 m²,6,271 330,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,97.6 m²,5,214 720,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,73.4 m²,6,212 126,Sea Breeze  Baku,50.062200000000075,40.590550000000064
2 otaqlı,113 m²,10,229 900,Badamdar q. Baku,49.81039673924087,40.35619015479255
3 otaqlı,60 m²,6,150 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,185 m²,7,407 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
3 otaqlı,140 m²,14,275 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
3 otaqlı,104 m²,17,218 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,125 m²,7,260 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,135 m²,8,225 000,Nizami r. Baku,49.92813000000007,40.40331000000003
3 otaqlı,135 m²,5,280 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,175 m²,17,320 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,70 m²,16,134 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
1 otaqlı,64 m²,3,166 500,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,80 m²,9,132 000,9-cu mikrorayon q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,71 m²,17,122 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,127 m²,10,244 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,166 m²,13,420 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,93 m²,3,176 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,45 m²,17,100 000,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,52 m²,10,150 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,145 m²,2,430 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,94 m²,6,207 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,120 m²,11,189 000,Səbail r. Baku,49.81532000000004,40.332550000000026
3 otaqlı,131 m²,8,175 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,115 m²,16,231 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,40 m²,16,78 500,Yasamal q. Baku,49.80747000000008,40.381530000000055
3 otaqlı,76 m²,7,168 000,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,152.9 m²,18,397 540,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,109.7 m²,16,485 007,Nardaran q. Baku,50.00777000000005,40.56221000000005
4 otaqlı,245 m²,12,299 900,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,73.4 m²,2,212 126,Sea Breeze  Baku,50.062200000000075,40.590550000000064
3 otaqlı,99.7 m²,6,134 595,Bakı Baku,49.87222000000003,40.410660000000064
4 otaqlı,165 m²,2,420 750,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,87.5 m²,12,148 665,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,50 m²,5,78 990,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
1 otaqlı,35 m²,17,85 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,95 m²,16,155 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,38 m²,14,79 990,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,60 m²,2,95 990,Yasamal r. Baku,49.80747000000008,40.381530000000055
2 otaqlı,93 m²,14,186 990,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,60 m²,17,165 000,Sahil m. Baku,49.570710000000076,40.222380000000044
3 otaqlı,118 m²,11,219 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,90 m²,13,189 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
6 otaqlı,380 m²,3,580 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,145 m²,8,342 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,53 m²,3,99 990,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,100 m²,6,239 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,100 m²,1,142 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
5 otaqlı,165 m²,5,240 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,95 m²,8,145 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
4 otaqlı,160 m²,16,354 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,78 m²,3,160 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,80 m²,7,136 000,Nizami m. Baku,49.92813000000007,40.40331000000003
4 otaqlı,120 m²,14,275 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
4 otaqlı,110 m²,19,144 900,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,68 m²,6,183 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,170 m²,3,410 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,98 m²,13,155 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,93 m²,17,197 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,54 m²,8,124 500,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,52 m²,11,55 000,Masazır q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,99.7 m²,4,134 595,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
5 otaqlı,280 m²,9,378 000,Pirşağı q. Baku,49.89033913473999,40.56389542733808
3 otaqlı,135 m²,8,290 250,Ağ şəhər  Baku,49.94037023009177,40.45800279717592
1 otaqlı,45.3 m²,5,74 242,Yasamal r. Baku,49.80747000000008,40.381530000000055
1 otaqlı,54.5 m²,2,119 900,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,82.5 m²,15,139 900,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,99 m²,5,228 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,72 m²,5,132 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
2 otaqlı,75 m²,15,145 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
2 otaqlı,65 m²,2,159 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,75 m²,9,180 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
4 otaqlı,190 m²,3,450 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,137 m²,12,240 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,95 m²,15,187 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,136 m²,16,280 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,82 m²,6,168 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
3 otaqlı,160 m²,5,350 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,55 m²,5,135 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,238 m²,8,466 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,102 m²,4,230 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,153 m²,7,243 500,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,101 m²,8,250 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,94 m²,18,158 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
1 otaqlı,66.3 m²,10,120 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,98 m²,2,158 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,100 m²,9,157 000,28 May m. Baku,49.943378301649275,40.47126854785195
4 otaqlı,155 m²,14,360 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,120 m²,12,269 000,Səbail r. Baku,49.81532000000004,40.332550000000026
3 otaqlı,133 m²,16,225 000,Nizami r. Baku,49.92813000000007,40.40331000000003
2 otaqlı,70.2 m²,1,125 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
1 otaqlı,57 m²,19,104 000,Səbail r. Baku,49.81532000000004,40.332550000000026
2 otaqlı,70.8 m²,4,83 579,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
4 otaqlı,186 m²,12,435 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,86.4 m²,8,224 640,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,126.2 m²,5,271 330,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,98.2 m²,10,98 240,Yeni Günəşli q. Baku,49.9788350006467,40.38465000241281
3 otaqlı,139 m²,6,298 850,Ağ şəhər  Baku,49.94037023009177,40.45800279717592
5 otaqlı,260 m²,11,600 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,65 m²,7,50 000,Masazır q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,132 m²,2,280 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,125 m²,1,300 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
4 otaqlı,201 m²,2,308 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,120 m²,12,155 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,167 m²,12,450 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
2 otaqlı,68 m²,10,140 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,136 m²,8,280 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,150 m²,8,350 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,105 m²,5,180 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
2 otaqlı,82 m²,10,135 000,Nəsimi m. Baku,49.83251000000007,40.39419000000004
3 otaqlı,90 m²,13,130 000,1-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,135 m²,7,220 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,57 m²,5,130 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,35 m²,12,89 990,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,146 m²,13,180 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,103 m²,6,147 999,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,85 m²,13,145 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,105 m²,1,208 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,55 m²,2,134 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,106 m²,2,147 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,68 m²,9,129 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,75 m²,2,159 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
4 otaqlı,245 m²,3,299 900,Gənclik m. Baku,49.970096459341576,40.40867649330784
4 otaqlı,184 m²,5,688 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
1 otaqlı,45 m²,6,87 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,103.3 m²,6,250 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
1 otaqlı,51 m²,7,112 200,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,117.8 m²,9,200 311,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
1 otaqlı,46.4 m²,14,75 880,Yasamal r. Baku,49.80747000000008,40.381530000000055
2 otaqlı,57.1 m²,4,117 096,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,140 m²,9,211 900,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,136 m²,12,265 200,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,126 m²,16,233 100,Xətai r. Baku,49.94309000000004,40.36336000000006
2 otaqlı,80 m²,8,124 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
4 otaqlı,230 m²,4,345 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,100 m²,10,162 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,87.7 m²,12,179 700,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,65 m²,3,134 900,Neftçilər m. Baku,49.97309000230074,40.39667499502967
1 otaqlı,60 m²,17,104 900,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,70 m²,11,155 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,90 m²,15,160 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,68 m²,8,161 900,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,117 m²,3,235 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,105 m²,18,193 800,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,90 m²,9,119 999,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,65 m²,2,129 900,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,125 m²,2,265 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,70 m²,17,137 900,Neftçilər m. Baku,49.97309000230074,40.39667499502967
4 otaqlı,200 m²,17,390 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,56 m²,3,117 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,55 m²,2,134 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,85 m²,6,155 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,60 m²,10,95 000,Həzi Aslanov q. Baku,49.932322777729446,40.37142935945017
3 otaqlı,106 m²,4,147 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,75 m²,4,84 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,58 m²,20,99 500,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
4 otaqlı,130 m²,11,485 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
3 otaqlı,106 m²,17,147 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
1 otaqlı,46.4 m²,4,75 880,Yasamal r. Baku,49.80747000000008,40.381530000000055
2 otaqlı,97.6 m²,5,214 720,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,127.4 m²,6,273 910,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,49 m²,3,80 916,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,150 m²,10,290 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,85 m²,8,155 000,Bayıl q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,100 m²,5,130 000,Binəqədi r. Baku,49.82806000000005,40.46623000000005
3 otaqlı,80 m²,8,106 900,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,70 m²,7,139 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,70 m²,10,147 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,106 m²,10,116 600,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,115 m²,12,244 500,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,157 m²,9,340 000,Sahil m. Baku,49.570710000000076,40.222380000000044
3 otaqlı,95 m²,12,145 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,230 m²,16,345 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,116 m²,12,199 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,85 m²,3,198 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,140 m²,12,183 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,90 m²,3,160 500,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,72 m²,5,114 500,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,120 m²,4,260 000,Xətai r. Baku,49.94309000000004,40.36336000000006
2 otaqlı,105 m²,15,240 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
5 otaqlı,125 m²,18,205 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
3 otaqlı,150 m²,9,330 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,114 m²,4,290 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,108 m²,4,148 500,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,63 m²,1,90 000,Xətai r. Baku,49.94309000000004,40.36336000000006
4 otaqlı,129 m²,14,212 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,92.6 m²,5,275 366,Nardaran q. Baku,50.00777000000005,40.56221000000005
2 otaqlı,55 m²,4,95 000,Əhmədli q. Baku,49.941790000000026,40.38512000000003
3 otaqlı,117 m²,7,255 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,100 m²,17,215 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
7 otaqlı,745 m²,7,3 059 715,Sea Breeze  Baku,50.062200000000075,40.590550000000064
2 otaqlı,102.5 m²,16,210 043,Gənclik m. Baku,49.970096459341576,40.40867649330784
4 otaqlı,148.9 m²,8,327 580,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,73.4 m²,2,212 126,Sea Breeze  Baku,50.062200000000075,40.590550000000064
2 otaqlı,55 m²,9,115 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
4 otaqlı,160 m²,17,250 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
4 otaqlı,120 m²,5,188 000,9-cu mikrorayon q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,134 m²,6,215 000,Nəsimi m. Baku,49.83251000000007,40.39419000000004
4 otaqlı,70 m²,5,125 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
4 otaqlı,139 m²,18,360 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,148 m²,7,230 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,65 m²,2,91 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
2 otaqlı,68 m²,2,105 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,160 m²,5,340 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
3 otaqlı,120 m²,5,175 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
3 otaqlı,117 m²,5,185 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
3 otaqlı,103 m²,17,248 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
4 otaqlı,225 m²,9,705 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,120 m²,2,187 000,Xətai r. Baku,49.94309000000004,40.36336000000006
2 otaqlı,75 m²,10,159 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
2 otaqlı,50 m²,3,83 500,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,95 m²,12,150 000,Binəqədi r. Baku,49.82806000000005,40.46623000000005
3 otaqlı,105 m²,15,132 000,Avtovağzal m. Baku,49.79786000000007,40.41981000000004
3 otaqlı,107 m²,12,190 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,135 m²,13,273 500,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
3 otaqlı,95 m²,5,128 000,9-cu mikrorayon q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,109 m²,10,260 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,140 m²,1,273 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,45 m²,6,115 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
4 otaqlı,194.5 m²,16,427 900,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,120 m²,4,250 000,Bayıl q. Baku,49.87222000000003,40.410660000000064
4 otaqlı,201 m²,10,308 000,Nizami m. Baku,49.92813000000007,40.40331000000003
1 otaqlı,68.3 m²,4,177 580,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,100.3 m²,9,255 765,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,67.2 m²,5,137 760,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,57.1 m²,4,117 096,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,65 m²,17,96 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,105 m²,3,165 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,60 m²,4,135 900,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,125 m²,2,230 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
5 otaqlı,228 m²,17,330 000,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,108 m²,5,150 000,Xətai r. Baku,49.94309000000004,40.36336000000006
4 otaqlı,140 m²,3,204 900,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,155 m²,2,350 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,180 m²,6,340 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
2 otaqlı,70 m²,9,128 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,140 m²,2,280 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
